Open,High,Low,Close,Adj Close,Volume
0.9363840222358704,1.004464030265808,0.9079239964485168,0.9994419813156128,0.8483229279518127,535796800
0.966517984867096,0.9877229928970337,0.9034600257873535,0.9151790142059326,0.7768009305000305,512377600
0.9263389706611633,0.9871649742126465,0.919642984867096,0.9285709857940674,0.7881678938865662,778321600
0.9475449919700623,0.955357015132904,0.8482139706611633,0.8482139706611633,0.7199611663818359,767972800
0.861607015132904,0.9017860293388367,0.8526790142059326,0.888392984867096,0.7540650367736816,460734400
0.9107139706611633,0.9129459857940674,0.845982015132904,0.872767984867096,0.7408024668693542,505064000
0.8565850257873535,0.8872770071029663,0.8080360293388367,0.828125,0.7029095888137817,441548800
0.8482139706611633,0.8526790142059326,0.7723209857940674,0.7784600257873535,0.6607541441917419,976068800
0.8436099886894226,0.8816959857940674,0.825892984867096,0.8638389706611633,0.7332234382629395,1032684800
0.892857015132904,0.9129459857940674,0.8872770071029663,0.896763026714325,0.7611693143844604,390376000
0.9017860293388367,0.9464290142059326,0.896763026714325,0.928013026714325,0.7876942753791809,459177600
0.9430800080299377,0.970982015132904,0.9229909777641296,0.9514510035514832,0.8075882792472839,597643200
1.03125,1.0848209857940674,1.0133930444717407,1.0133930444717407,0.86016446352005,1831132800
1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.8435867428779602,495924800
0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388367,0.8052202463150024,440876800
0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.8506911396980286,497145600
0.982142984867096,1.019531011581421,0.9799110293388367,0.9838169813156128,0.8350603580474854,367158400
0.9715399742126465,1.0089290142059326,0.955357015132904,0.982142984867096,0.8336392641067505,340144000
0.9659600257873535,0.9899550080299377,0.8984379768371582,0.9073659777641296,0.7701691389083862,423348800
0.9017860293388367,0.9274550080299377,0.84375,0.9263389706611633,0.786273181438446,701680000
0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.7597482800483704,318035200
0.8995540142059326,0.9118300080299377,0.8660709857940674,0.8822540044784546,0.7488542199134827,464195200
0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.7829580307006836,475193600
0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.8184827566146851,425320000
0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.8644270896911621,441067200
1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.8705852031707764,408643200
1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.8535328507423401,299364800
1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,0.86016446352005,302982400
1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.8241660594940186,212251200
0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,0.8776893615722656,367539200
1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,0.9018464088439941,485744000
1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,0.8649007081985474,378246400
1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,0.8705852031707764,289497600
1.0234379768371582,1.0301339626312256,0.9899550080299377,0.9933040142059326,0.8431130647659302,233441600
0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,0.8625325560569763,422296000
1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,0.8810049891471863,473099200
1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189697,0.8730713129043579,376432000
1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,0.8364812731742859,249144000
0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,0.8582701086997986,328328000
1.0139509439468384,1.046875,1.0050220489501953,1.0234379768371582,0.8686907291412354,368961600
1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,0.9875780940055847,1077003200
1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,0.9245821833610535,311259200
1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,0.9700530767440796,323366400
1.125,1.1529020071029663,1.1160709857940674,1.1222100257873535,0.9525278806686401,210560000
1.128906011581421,1.1378350257873535,1.0814729928970337,1.0970979928970337,0.9312130808830261,273011200
1.0970979928970337,1.1065850257873535,1.058593988418579,1.089285969734192,0.9245821833610535,271230400
1.0792410373687744,1.1160709857940674,1.0558040142059326,1.0915180444717407,0.9264769554138184,276718400
1.0864959955215454,1.1422990560531616,1.0803569555282593,1.1227680444717407,0.9530014395713806,248606400
1.0904020071029663,1.129464030265808,1.066964030265808,1.0831470489501953,0.9193712472915649,303956800
1.0823099613189697,1.109375,1.0178569555282593,1.020089030265808,0.8658481240272522,428579200
1.0323660373687744,1.073660969734192,1.0189729928970337,1.0379459857940674,0.8810049891471863,443609600
1.0474330186843872,1.089285969734192,1.0223209857940674,1.0853790044784546,0.9212659001350403,378100800
1.072545051574707,1.1160709857940674,1.068079948425293,1.1160709857940674,0.9473172426223755,305043200
1.1026790142059326,1.1272319555282593,1.0926339626312256,1.098214030265808,0.9321600794792175,204489600
1.0943080186843872,1.2209819555282593,1.0859379768371582,1.2047990560531616,1.0226296186447144,524328000
1.1855469942092896,1.2890629768371582,1.1746649742126465,1.2873879671096802,1.0927304029464722,567996800
1.2678569555282593,1.3426339626312256,1.25,1.261718988418579,1.0709422826766968,562564800
1.2717629671096802,1.285156011581421,1.2098209857940674,1.238281011581421,1.0510486364364624,446913600
